DeviceOn,Algorithm,Transpose,PBRange,Volume,Panorama,Pan<Key,Pan<Rnd,Tone,Spread,GlideOn,GlideTime,Osc-AOn,ACoarse,AFine,AFreq<Vel,AQuantize,AFixOn,AFixFreq,AFixFreqMul,Osc-ALevel,Osc-ARetrig,Osc-APhase,Osc-ALev<Vel,Osc-ALev<Key,Osc-AWave,Osc-AFeedb,Osc-A<Pe,Osc-A<LFO,AeAttack,AeInit,AeDecay,AePeak,AeSustain,AeRelease,AeMode,AeLoop,AeRetrig,AeR<Vel,Osc-BOn,BCoarse,BFine,BFreq<Vel,BQuantize,BFixOn,BFixFreq,BFixFreqMul,Osc-BLevel,Osc-BRetrig,Osc-BPhase,Osc-BLev<Vel,Osc-BLev<Key,Osc-BWave,Osc-BFeedb,Osc-B<Pe,Osc-B<LFO,BeAttack,BeInit,BeDecay,BePeak,BeSustain,BeRelease,BeMode,BeLoop,BeRetrig,BeR<Vel,Osc-COn,CCoarse,CFine,CFreq<Vel,CQuantize,CFixOn,CFixFreq,CFixFreqMul,Osc-CLevel,Osc-CRetrig,Osc-CPhase,Osc-CLev<Vel,Osc-CLev<Key,Osc-CWave,Osc-CFeedb,Osc-C<Pe,Osc-C<LFO,CeAttack,CeInit,CeDecay,CePeak,CeSustain,CeRelease,CeMode,CeLoop,CeRetrig,CeR<Vel,Osc-DOn,DCoarse,DFine,DFreq<Vel,DQuantize,DFixOn,DFixFreq,DFixFreqMul,Osc-DLevel,Osc-DRetrig,Osc-DPhase,Osc-DLev<Vel,Osc-DLev<Key,Osc-DWave,Osc-DFeedb,Osc-D<Pe,Osc-D<LFO,DeAttack,DeInit,DeDecay,DePeak,DeSustain,DeRelease,DeMode,DeLoop,DeRetrig,DeR<Vel,Time,Time<Key,PeOn,PeAttack,PeInit,PeASlope,PeDecay,PePeak,PeDSlope,PeSustain,PeRelease,PeEnd,PeRSlope,PeMode,PeLoop,PeRetrig,PeR<Vel,PeAmount,PeAmtA,PeDstB,PeAmtB,LFOOn,LFOType,LFORange,LFORate,LFOSync,LFOR<K,LFORetrigger,LFOAmt,LFOAmtA,LFODstB,LFOAmtB,LFO<Vel,LFO<Pe,LeAttack,LeInit,LeDecay,LePeak,LeSustain,LeRelease,LeEnd,LeMode,LeLoop,LeRetrig,LeR<Vel,FilterOn,FilterType,FilterCircuit-LP/HP,FilterCircuit-BP/NO/Morph,FilterSlope,FilterFreq,FilterRes,FilterMorph,FilterDrive,Filt<Vel,Filt<Key,FeAmount,Filt<LFO,FeAttack,FeInit,FeASlope,FeDecay,FePeak,FeDSlope,FeSustain,FeRelease,FeEnd,FeRSlope,FeMode,FeLoop,FeRetrig,FeR<Vel,ShaperType,ShaperMix,ShaperDrive
1.0,0.1,0.6562,0.2083,1.0,0.5,0.0,0.0,1.0,0.32,0.0,0.224,1.0,0.75,0.0,0.5,1.0,1.0,0.172,1.0,0.6094,1.0,0.0,0.5,0.5,0.9091,0.0,0.0,0.0,0.6797,0.0,0.9375,1.0,0.0,0.6094,0.5,0.5398,0.8571,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.81,0.4,0.5476,1.0,1.0,0.5,0.5,0.9545,0.0,0.0,1.0,0.0078,0.6484,0.7812,1.0,0.0,0.6641,0.5,0.5398,0.0,0.5,0.0,0.125,0.017,0.5,1.0,1.0,0.888,0.6,0.0,1.0,0.0,0.5,0.5,0.6818,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5234,0.5,0.5398,0.1429,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.454,0.0,1.0,1.0,0.0,0.5,0.5,0.7727,0.22,0.0,0.0,0.4531,0.1406,0.6562,1.0,1.0,0.8281,0.0,0.5398,1.0,0.5,0.695,0.5,1.0,0.0,0.5,0.5,0.3562,0.7188,1.0,1.0,0.9141,0.5,1.0,0.25,1.0,0.1429,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2698,0.0,0.0,1.0,0.716,1.0,0.0,1.0,0.375,1.0,0.0,0.0,0.625,1.0,1.0,0.8828,0.0,0.5,0.9062,0.3571,0.5,1.0,0.5,0.0,1.0,1.0,0.5238,0.6111,0.25,0.5833,1.0,0.5,0.09,1.0,0.75,0.9922,0.5,0.4297,0.0,1.0,1.0,0.8438,0.0,1.0,0.25,0.6719,0.2143,0.5,0.0,1.0,0.5
1.0,1.0,0.5,0.2083,0.55,0.5,0.0,0.0,0.0,1.0,1.0,0.936,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.929,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.52,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5873,0.2143,0.0,1.0,1.0,1.0,0.913,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.6328,0.619,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.5
1.0,1.0,0.5,0.2083,0.7422,0.5,0.0,0.0,0.7,1.0,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.7063,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5039,0.2143,0.0,1.0,0.25,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,0.5,0.0,1.0,0.0,0.1892,1.0,0.0,0.1172,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,1.0
1.0,1.0,0.5,0.0833,0.2698,0.5,0.0,0.0,0.7,1.0,0.0,0.5398,1.0,0.0,0.004,0.5,1.0,1.0,0.0,0.8,0.8968,0.0,0.09,0.5,0.5,0.9091,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.8268,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.998,0.5,1.0,1.0,0.0,0.8,0.9048,0.0,0.11,0.5,0.5,0.9545,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.8268,0.0,0.5398,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.8,0.9048,0.0,0.34,0.5,0.5,0.9091,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.8268,0.0,0.5398,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.8,0.9297,0.0,0.0,0.5,0.5,0.9545,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.8268,0.0,0.5398,0.2143,0.7,0.5,0.5,1.0,0.0,0.0,0.5,0.5814,0.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.438,0.2143,0.0,1.0,0.28,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.4524,0.3561,0.0,0.0,0.5,0.5,1.0,1.0,0.7841,0.0,0.5,0.8636,1.0,0.5625,0.0,0.8268,0.0,1.0,0.0,0.5398,0.2143,0.5,0.75,1.0,0.4297
1.0,0.0,0.5,0.2083,0.4249,0.5,0.0,0.0,0.7619,0.03,0.0,0.618,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.9055,1.0,0.0,0.71,0.5,1.0,0.0,1.0,1.0,0.0233,0.0,0.8133,1.0,0.0234,0.6562,0.0,0.5398,0.2143,0.5,1.0,0.0625,0.0,0.5,1.0,0.0,0.4346,0.8,0.5397,1.0,0.12,0.715,0.515,0.0,0.0,0.0,1.0,0.1719,0.0,0.6665,0.875,0.4375,0.7578,0.0,0.5398,0.2143,0.5,1.0,0.1667,0.0,0.5,1.0,0.0,0.4346,0.8,0.7302,1.0,0.0,0.745,0.5,0.0,0.0,1.0,1.0,0.0938,0.0,0.4197,1.0,0.7266,0.8203,0.0,0.5398,0.2143,0.5,1.0,0.3333,0.0,0.5,1.0,0.0,0.4346,0.8,0.7857,1.0,0.25,0.8,0.5,0.2727,1.0,1.0,1.0,0.2891,0.0,0.3864,1.0,0.4375,0.75,0.0,0.5398,0.2143,0.5,0.52,0.5,1.0,0.0,0.625,0.5,0.3397,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5118,1.0,0.0,1.0,1.0,0.0,0.0,0.754,0.2143,0.0,1.0,0.1,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,1.0,0.8651,0.254,0.0,0.0,1.0,0.445,0.785,0.0,0.0,0.0156,0.5,0.9133,1.0,1.0,0.5703,0.8906,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.2,0.5,0.2083,0.3571,0.5,0.0,0.0,0.7,0.0,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.835,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.6023,1.0,0.0,0.8438,0.0,0.5398,0.2143,0.5,1.0,0.0417,0.0,0.5,1.0,0.0,0.4346,0.8,0.396,1.0,0.0,0.835,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.4582,1.0,0.0,0.4496,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.3479,1.0,0.0,0.835,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.7386,1.0,1.0,0.4496,0.0,0.5398,0.2143,0.5,1.0,0.1667,0.0,0.5,1.0,0.0,0.4346,0.8,0.2139,1.0,0.0,0.835,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.8438,0.0,0.5398,0.2143,0.5,0.5,0.5,1.0,0.0,0.625,0.5,0.0,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,1.0,1.0,0.6667,1.0,0.5039,0.2143,0.0,1.0,1.0,1.0,0.0435,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,1.0,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.16,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.2,0.5,0.2083,0.5,0.5,0.0,0.0,0.7937,0.13,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.6094,1.0,0.0,0.5179,0.0,0.5398,0.2143,0.59,1.0,0.0625,0.0,0.5,1.0,0.0,0.4346,0.8,0.3333,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.4492,1.0,0.0,0.5179,0.0,0.5398,0.2143,0.215,1.0,0.0833,0.0,0.5,1.0,0.0,0.4346,0.8,0.2619,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.6875,1.0,0.0,0.5179,0.0,0.5398,0.2143,0.5,1.0,0.0625,0.008,0.5,1.0,0.0,0.4346,0.8,0.4603,1.0,0.0,0.805,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5156,1.0,0.252,0.5179,0.0,0.5398,0.2143,0.5,0.785,0.5,1.0,0.5781,0.4583,0.5,0.5814,0.5,1.0,0.5104,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.805,0.5047,1.0,0.0,1.0,0.0,0.0,0.0,0.15,0.2143,0.0,1.0,0.348,1.0,0.0,1.0,0.5,1.0,0.5795,0.0,0.0234,0.4062,1.0,0.2266,0.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,0.0,1.0,0.4379,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.7,0.3021,0.0833,0.3571,0.5,0.0,0.0,0.6508,0.33,0.0,0.2812,1.0,0.125,0.0,0.5,0.0,0.0,0.2031,0.8,1.0,1.0,0.02,0.795,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.8506,1.0,0.1641,0.6641,0.0,0.5398,0.0,0.6,1.0,0.3125,0.0,0.5,0.0,0.0,1.0,0.8,0.6299,1.0,0.0,0.735,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.6799,1.0,0.14,1.0,0.0,0.0,0.2143,0.6,1.0,0.125,0.0,0.5,0.0,0.0,0.0,0.4,0.875,1.0,0.0,0.695,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.317,1.0,0.1484,0.1641,0.0,0.2031,0.3571,0.585,1.0,0.3542,0.0,0.5,0.0,0.0,0.2031,0.8,0.874,1.0,0.0,0.695,0.5,0.0,0.08,0.0,0.0,0.0,0.0,0.5798,1.0,0.22,0.6328,0.0,0.5398,0.2143,0.645,0.5,0.5,1.0,0.0,0.625,0.5,0.4024,1.0,1.0,0.5312,0.3556,0.5,1.0,0.25,1.0,0.2143,0.5,0.4961,1.0,0.0,1.0,0.0,0.0,0.0,0.15,0.2143,0.0,1.0,0.084,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.885,0.62,1.0,0.0,0.0,0.1,0.5,0.7399,0.7734,1.0,0.0,0.2891,0.0,1.0,0.0,0.5398,0.2143,0.67,0.0,1.0,0.5
1.0,0.0,0.625,0.2083,0.381,0.5,0.0,0.0,0.6984,0.0,0.0,0.6954,1.0,0.0417,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.8,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.6932,1.0,0.0156,0.7721,0.0,0.5398,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,0.85,1.0,0.0,0.96,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.4773,1.0,0.9531,0.7539,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.003,0.5,1.0,0.0,0.4346,0.8,0.3047,1.0,0.0,0.7,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5682,1.0,0.0,0.3556,0.0,0.5398,0.2143,0.5,0.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,1.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5238,1.0,0.0,1.0,1.0,1.0,0.0,0.698,0.2143,0.0,1.0,0.196,1.0,0.0,1.0,0.5,1.0,0.35,0.0,0.5814,0.3,1.0,0.7539,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.5938,0.4286,0.25,0.0,0.5,0.675,0.5,0.0,0.0,0.1,0.5,0.5814,1.0,1.0,0.6328,0.7539,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.0,0.5,0.2083,0.4249,0.5,0.0,0.0,0.5317,0.02,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.9444,1.0,0.0,1.0,0.445,0.5455,0.0,1.0,1.0,0.0,0.0,0.7159,1.0,0.0,0.6875,0.0,0.5398,0.7143,0.435,1.0,0.125,0.0,0.5,1.0,0.0,0.4346,0.8,0.2422,1.0,0.0,0.47,0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.5682,1.0,0.0,0.0,0.0,0.5398,0.3571,1.0,1.0,1.0,0.998,0.5,1.0,0.0,0.4346,0.8,0.4609,1.0,0.0,0.78,0.795,0.7273,0.0,1.0,1.0,0.0,0.0,0.5795,1.0,0.0,0.3556,0.75,0.5398,0.2143,0.5,0.0,0.0417,0.0,0.5,1.0,0.0,0.4346,0.8,0.9921,1.0,0.0,0.61,0.705,0.0,0.0,1.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,1.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5039,0.2143,0.0,1.0,0.25,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.9683,0.0952,0.0,0.0,0.55,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.25,1.0,0.2969
1.0,0.0,0.625,0.0833,0.4921,0.5,0.0,0.0,0.6429,0.0,0.0,0.5398,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.71,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.6705,1.0,0.3594,0.5938,0.0,0.5398,0.2143,0.5,1.0,0.0417,0.0,0.5,1.0,0.0,0.546,0.8,0.2913,1.0,0.0,0.95,0.5,0.0,0.99,0.0,1.0,0.0,0.0,0.9062,1.0,0.3828,0.875,0.0,0.5398,0.2143,0.5,1.0,0.0,0.023,0.5,1.0,0.0,0.4346,0.8,0.5238,1.0,0.0,0.5,0.5,0.0455,0.0,0.0,0.0,0.0,0.0,0.7266,1.0,0.0,0.7812,0.0,0.5398,0.2143,0.5,1.0,0.0833,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.83,1.0,0.0,0.0,0.0,0.0,0.0,0.5859,1.0,0.5625,0.8438,0.0,0.5398,0.2143,0.5,0.505,0.5,1.0,0.0,0.625,0.5,0.2578,1.0,1.0,0.5312,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,0.0,0.8333,0.5,1.0,0.2143,0.0,1.0,0.638,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.6121,0.0509,0.0,0.0,0.61,0.5,0.955,0.0,0.0,0.0,0.5,0.2344,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5398,0.2143,0.465,0.25,1.0,0.0
1.0,0.8,0.25,0.5,0.2381,0.5,0.0,0.0,1.0,0.76,1.0,0.428,1.0,0.0833,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.79,0.5,1.0,0.0,0.0,1.0,0.5455,1.0,0.4659,0.7648,0.0,0.1818,0.0,0.5398,0.2143,0.5,1.0,0.1042,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,0.0,0.0,0.5,0.23,1.0,0.0,0.0,1.0,0.4886,1.0,0.2386,0.8594,0.0,0.125,0.0,0.5398,0.2143,0.5,1.0,0.1667,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.68,0.5,1.0,0.0,0.0,1.0,0.5795,1.0,0.4091,0.7969,0.0,0.2614,0.0,0.5398,0.2143,0.5,1.0,0.0417,0.0,0.5,1.0,0.0,0.4346,0.8,0.2969,1.0,0.0,0.5,0.17,1.0,0.0,1.0,1.0,0.3182,0.6406,0.4205,1.0,0.0,1.0,0.0,0.5398,0.2143,0.5,0.5,0.5,1.0,0.3984,0.9688,1.0,0.5814,0.5,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.808,0.2143,0.0,0.0,0.044,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.579,1.0,1.0,1.0,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,1.0,0.778,0.3123,0.0,0.0,1.0,0.5,0.66,0.0,0.1703,1.0,0.8095,0.3182,0.3125,1.0,0.0,1.0,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0
1.0,0.4,0.5,0.2083,0.4921,0.5,0.0,0.6,0.5512,0.0,0.0,0.6954,1.0,0.125,0.0,0.5,1.0,0.0,0.4346,0.8,0.6905,1.0,0.0,1.0,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.5312,1.0,0.0,0.7344,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.622,0.8,0.6825,1.0,0.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.6406,1.0,0.0,0.7344,0.0,0.5398,0.2143,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.4346,0.8,0.5433,1.0,0.0,0.5,0.385,0.0,0.0,1.0,1.0,0.0,0.0,0.5398,1.0,0.7734,0.7031,0.0,0.5398,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.835,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.4197,1.0,0.0,0.4531,0.0,0.5398,0.2143,0.5,0.535,0.5,1.0,0.0,0.3646,0.5,0.1328,1.0,1.0,0.25,1.0,0.5,1.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0787,0.2143,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.5476,0.1796,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.4922,1.0,1.0,0.1016,0.3556,0.0,1.0,0.25,0.2891,0.2143,0.5,0.0,1.0,0.5
1.0,0.0,0.5,0.0833,0.4048,0.5,0.0,0.13,0.315,0.0,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.59,0.5,0.0,0.0,1.0,1.0,0.3001,0.0,0.8415,1.0,0.0,0.1477,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.01,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.59,0.595,0.0,0.0,1.0,1.0,0.0114,0.0,0.8864,0.9844,1.0,0.2045,0.0,0.5398,0.2143,1.0,1.0,0.125,0.003,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.59,0.425,0.0,0.0,1.0,1.0,0.0,0.0,0.8295,1.0,1.0,0.4205,0.0,0.5398,0.2143,0.5,1.0,0.1667,0.273,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.81,0.68,0.0,0.0,1.0,1.0,0.0,0.0,0.125,1.0,0.0,0.25,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.3333,0.0,0.746,0.2143,0.0,0.0,0.127,1.0,0.0435,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.0,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.16,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.0,0.625,0.0833,0.5469,0.5,0.0,0.0,0.5512,0.0,0.0,0.618,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,0.8889,1.0,0.0,0.635,0.5,0.0,0.0,0.0,1.0,0.0078,0.0,0.75,1.0,0.0,0.7031,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.6349,1.0,0.6,0.535,0.455,0.0,0.0,0.0,1.0,0.1172,0.0,0.6094,1.0,0.0,0.4297,0.0,0.5398,0.2143,0.17,1.0,0.0833,0.0,0.5625,1.0,0.0,0.4346,0.8,0.5827,1.0,0.0,0.655,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.3203,1.0,0.0,0.6641,0.0,0.5398,0.2143,0.5,0.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.35,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.7244,0.2143,0.0,1.0,0.1,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.855,0.375,0.945,0.0,0.0,0.0156,0.5,0.9133,1.0,1.0,0.5703,0.8672,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
