DeviceOn, Algorithm, Transpose, PBRange, Volume, Panorama, Pan<Key, Pan<Rnd, Tone, Spread, GlideOn, GlideTime, Osc-AOn, ACoarse, AFine, AFreq<Vel, AQuantize, AFixOn, AFixFreq, AFixFreqMul, Osc-ALevel, Osc-ARetrig, Osc-APhase, Osc-ALev<Vel, Osc-ALev<Key, Osc-AWave, Osc-AFeedb, Osc-A<Pe, Osc-A<LFO, AeAttack, AeInit, AeDecay, AePeak, AeSustain, AeRelease, AeMode, AeLoop, AeRetrig, AeR<Vel, Osc-BOn, BCoarse, BFine, BFreq<Vel, BQuantize, BFixOn, BFixFreq, BFixFreqMul, Osc-BLevel, Osc-BRetrig, Osc-BPhase, Osc-BLev<Vel, Osc-BLev<Key, Osc-BWave, Osc-BFeedb, Osc-B<Pe, Osc-B<LFO, BeAttack, BeInit, BeDecay, BePeak, BeSustain, BeRelease, BeMode, BeLoop, BeRetrig, BeR<Vel, Osc-COn, CCoarse, CFine, CFreq<Vel, CQuantize, CFixOn, CFixFreq, CFixFreqMul, Osc-CLevel, Osc-CRetrig, Osc-CPhase, Osc-CLev<Vel, Osc-CLev<Key, Osc-CWave, Osc-CFeedb, Osc-C<Pe, Osc-C<LFO, CeAttack, CeInit, CeDecay, CePeak, CeSustain, CeRelease, CeMode, CeLoop, CeRetrig, CeR<Vel, Osc-DOn, DCoarse, DFine, DFreq<Vel, DQuantize, DFixOn, DFixFreq, DFixFreqMul, Osc-DLevel, Osc-DRetrig, Osc-DPhase, Osc-DLev<Vel, Osc-DLev<Key, Osc-DWave, Osc-DFeedb, Osc-D<Pe, Osc-D<LFO, DeAttack, DeInit, DeDecay, DePeak, DeSustain, DeRelease, DeMode, DeLoop, DeRetrig, DeR<Vel, Time, Time<Key, PeOn, PeAttack, PeInit, PeASlope, PeDecay, PePeak, PeDSlope, PeSustain, PeRelease, PeEnd, PeRSlope, PeMode, PeLoop, PeRetrig, PeR<Vel, PeAmount, PeAmtA, PeDstB, PeAmtB, LFOOn, LFOType, LFORange, LFORate, LFOSync, LFOR<K, LFORetrigger, LFOAmt, LFOAmtA, LFODstB, LFOAmtB, LFO<Vel, LFO<Pe, LeAttack, LeInit, LeDecay, LePeak, LeSustain, LeRelease, LeEnd, LeMode, LeLoop, LeRetrig, LeR<Vel, FilterOn, FilterType, FilterCircuit-LP/HP, FilterCircuit-BP/NO/Morph, FilterSlope, FilterFreq, FilterRes, FilterMorph, FilterDrive, Filt<Vel, Filt<Key, FeAmount, Filt<LFO, FeAttack, FeInit, FeASlope, FeDecay, FePeak, FeDSlope, FeSustain, FeRelease, FeEnd, FeRSlope, FeMode, FeLoop, FeRetrig, FeR<Vel, ShaperType, ShaperMix, ShaperDrive,
1.0000, 8.0000, -26.0000, 2.0000, 0.2857, 0.0000, 0.0000, 0.0000, 0.5873, 0.0000, 0.0000, 0.5398, 1.0000, 13.0000, 163.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 68.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 1.0000, 1.0000, 0.4688, 0.6875, 2.0000, 0.2891, 3.0000, 0.0000, 1.0000, 0.0000, 65.0000, 0.0000, 1.0000, 0.0000, 0.5460, 4.0000, 0.5556, 1.0000, 0.0000, 100.0000, 0.0000, 22.0000, 0.0000, 0.0000, 1.0000, 0.2422, 1.0294698427060212e-07, 0.4531, 1.0000, 0.5156, 0.7734, 2.0000, 0.5398, 6.0000, -9.0000, 1.0000, 30.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, -80.0000, 0.0000, 22.0000, 0.0000, 0.0000, 0.0000, 0.3594, 1.0294698427060212e-07, 0.2812, 1.0000, 0.3438, 0.3556, 2.0000, 0.5398, 9.0000, 0.0000, 1.0000, 32.0000, 109.0000, 0.0000, 1.0000, 0.0000, 0.4346, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 86.0000, 22.0000, 0.0000, 0.0000, 1.0000, 0.4091, 1.0294698427060212e-07, 0.5062, 1.0000, 0.6797, 1.0000, 2.0000, 0.5398, 10.0000, -100.0000, 1.0000, 0.0000, 1.0000, 0.0000, -1.0000, 0.0000, 1.0000, 48.0000, 1.0000, 3.0000, 1.0000, 0.0000, 1.0000, 2.0000, 0.5398, 8.0000, 0.0000, -0.2063, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 1.0000, 100.8380, 1.0000, 0.0000, 0.0000, 0.8920, 100.0000, 9.0000, 100.0000, 0.0000, 1.0000, 0.1328, 1.0294698427060212e-07, 0.6797, 1.0000, 0.5703, 0.3556, 1.0294698427060212e-07, 1.0000, 0.7812, 8.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 1.0000, 0.8492, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 91.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4375, 1.0000, 1.0000, 0.0000, 0.6641, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, -26.0000, 1.0000, 100.0000, -12.0000,
1.0000, 6.0000, 0.0000, 12.0000, 0.4286, 0.0000, 0.0000, 0.0000, 0.5635, 89.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.4354, 1.0000, 0.8492, 1.0000, 46.0000, 0.0000, 0.0000, 22.0000, 0.0000, 0.0000, 1.0000, 0.1818, 1.0294698427060212e-07, 0.7381, 0.3438, 1.0000, 0.7500, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.5635, 0.0000, 0.0000, 0.0000, 0.0000, 22.0000, 30.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.3973, 1.0000, 1.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.7222, 0.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 0.0000, 1.0000, 0.9659, 0.4844, 0.9091, 1.0000, 0.5312, 0.9432, 1.0000, 0.8438, 3.0000, 0.0000, 1.0000, 2.0000, 668.0000, 0.0000, 1.0000, 0.0000, 0.6340, 4.0000, 0.4524, 0.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 0.0000, 1.0000, 0.8295, 0.7500, 0.7727, 1.0000, 0.7500, 0.7727, 1.0000, 0.9453, 3.0000, 0.0000, 0.0000, 6.0000, 1.0000, 0.8409, 48.0000, 0.0244, 0.7734, -19.0000, 0.3171, 48.0000, 1.0000, -31.0000, 1.0000, 1.0000, 0.9453, 3.0000, 0.0000, 0.0000, 100.0000, 22.0000, 100.0000, 1.0000, 2.0000, 0.0000, 73.9281, 3.0000, 0.0234, 0.0000, 0.5000, 100.0000, 11.0000, 100.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5790, 1.0000, 1.0000, 1.0000, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.2969, 0.7743, 0.7500, 0.0000, 0.0000, 0.0000, 100.0000, 1.0000, 0.9432, 0.0000, -0.3125, 0.8409, 1.0000, 1.0000, 0.0000, 0.7955, 0.0000, 1.0000, 1.0000, 0.9453, 3.0000, 0.0000, 3.0000, 100.0000, 6.9375,
1.0000, 4.0000, -12.0000, 5.0000, 0.5500, 0.0000, 0.0000, 0.0000, 1.0000, 100.0000, 0.0000, 0.3300, 1.0000, 2.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 18.0000, 0.0000, 1.0000, 0.0000, 0.6953, 0.0000, 0.0000, 1.0000, 1.0000, 0.5625, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 23.0000, 295.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2.0000, 0.1587, 1.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.6484, 0.9141, 1.0000, 0.5000, 0.6172, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 403.0000, 0.0000, 1.0000, 0.0000, 1.0000, 0.0000, 0.0159, 1.0000, 0.0000, 0.0000, 0.0000, 15.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5156, 1.0294698427060212e-07, 1.0000, 0.6797, 3.0000, 0.5398, 4.0000, 0.0000, 1.0000, 40.0000, 323.0000, 0.0000, 1.0000, 0.0000, 1.0000, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1406, 0.6562, 1.0000, 1.0000, 0.6328, 0.0000, 0.5398, 14.0000, 0.0000, 88.0000, 0.0000, 1.0000, 0.0234, 0.0000, 0.0000, 0.0625, -6.0000, 1.0000, -48.0000, 0.0000, 0.0000, -1.0000, 1.0000, 0.3984, 2.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 2.0000, 127.0000, 14.0000, 0.0000, 1.0000, 0.9340, 100.0000, 0.0000, 100.0000, -0.2500, 1.0000, 0.6016, 1.0294698427060212e-07, 0.6250, 1.0000, 1.0000, 0.8828, 1.0294698427060212e-07, 2.0000, 0.9062, 5.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 1.0000, 0.8672, 0.8261, 0.7500, 0.0000, 0.0000, 0.0000, -98.0000, 1.0000, 0.6875, 1.0000, 0.0000, 0.5312, 1.0000, 1.0000, 0.0000, 0.6953, 0.0000, 1.0000, 1.0000, 1.0000, 3.0000, 0.0000, 3.0000, 100.0000, 12.0000,
1.0000, 8.0000, 12.0000, 2.0000, 0.5476, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.3622, 5.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 10.0000, 40.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.7532, 1.0000, 1.0000, 0.0469, 0.0000, 0.5398, 0.0000, 0.0000, 1.0000, 2.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.6378, 5.0000, 0.6929, 1.0000, 0.0000, 0.0000, 0.0000, 10.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5064, 1.0000, 0.9922, 0.1172, 0.0000, 0.0000, 3.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.7638, 2.0000, 1.0294698427060212e-07, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.2031, 5.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.8504, 4.0000, 1.0294698427060212e-07, 1.0000, 0.0000, 0.0000, 0.0000, 10.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 18.0000, -1.0000, 0.0000, 0.0000, 12.0000, 0.0000, 0.2730, 48.0000, 1.0000, -1.0000, 1.0000, 0.0000, 1.0000, 1.0000, 1.0000, 3.0000, 23.0000, 0.1094, 100.0000, 0.0000, 100.0000, 1.0000, 1.0000, 0.0000, 95.0000, 3.0000, 0.0000, 1.0000, 0.3254, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.5441, 0.0000, 0.0000, 70.0000, -14.0000, 93.0000, 1.0000, 0.0000, 0.1000, 0.0000, 0.6562, 1.0000, 1.0000, 0.0859, 0.6172, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 7.0000, 12.0000, 2.0000, 0.6250, 0.0000, 0.0000, 9.0000, 0.4453, 0.0000, 1.0000, 0.5220, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 29.0000, 0.0000, 0.0000, 22.0000, 0.0000, 1.0000, 0.0000, 0.1797, 0.0000, 0.7891, 1.0000, 1.0000, 0.4219, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 2.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.1328, 1.0000, 0.0000, 0.0000, 0.0000, 10.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.4205, 1.0000, 1.0000, 0.4219, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 7.0000, 305.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.9841, 1.0000, 1.0000, 0.0000, 0.0000, 22.0000, 15.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.6364, 1.0000, 0.0000, 0.0469, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.2460, 1.0000, 0.0000, 0.0000, 0.0000, 17.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.3438, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 12.0000, 0.0000, 0.6591, 12.0000, 1.0000, 28.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 0.0000, 96.2422, 3.0000, 0.0000, 1.0000, 0.4531, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.0079, 0.1984, 0.0000, 6.1875, 0.0000, 0.0000, 77.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.7422, 1.0000, 1.0000, 0.5469, 0.4141, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 3.1875,
1.0000, 7.0000, 0.0000, 5.0000, 0.7000, 0.0000, 0.0000, 0.0000, 0.6406, 32.0000, 0.0000, 0.5398, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.3977, 0.0000, 0.8864, 1.0000, 1.0294698427060212e-07, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 3.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.4762, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.3636, 0.0000, 1.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.6429, 1.0000, 0.0000, 100.0000, 0.0000, 22.0000, 0.0000, 1.0000, 1.0000, 0.7273, 0.0000, 0.9432, 0.9828, 1.0000, 0.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, -15.0000, 0.0000, 0.0000, 0.1591, 12.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.1905, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 0.0000, 93.2734, 3.0000, 0.0000, 1.0000, 0.1787, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.8175, 0.8409, 0.2500, 0.0000, 0.0000, 100.0000, 6.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 46.0000, 4.1250,
1.0000, 8.0000, 12.0000, 2.0000, 0.4683, 0.0000, 0.0000, 0.0000, 0.7000, 88.0000, 1.0000, 0.1016, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 0.7778, 1.0000, 0.0000, 37.0000, -48.0000, 8.0000, 0.0000, 1.0000, 1.0000, 0.2109, 1.0294698427060212e-07, 0.5518, 1.0000, 0.9000, 0.3750, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 2.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 0.7381, 1.0000, 0.0000, 45.0000, 0.0000, 8.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.4451, 1.0000, 0.8800, 0.3750, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 3.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 1.0000, 1.0000, 0.0000, 37.0000, -45.0000, 6.0000, 0.0000, 1.0000, 1.0000, 0.1644, 1.0294698427060212e-07, 0.4237, 0.9322, 0.8800, 0.4000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.2031, 4.0000, 0.5276, 1.0000, 0.0000, 39.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.1250, 1.0294698427060212e-07, 0.5945, 1.0000, 0.1200, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.1000, 12.0000, 0.0000, 0.3170, -1.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 10.0000, 3.0000, 0.0000, 1.0000, 0.5000, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.2362, 0.3653, 0.0000, 0.0000, 60.0000, 0.0000, 27.0000, 0.0000, 0.0000, 0.1000, 0.0000, 0.5518, 1.0000, 1.0000, 0.5400, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 10.0000, 12.0000, 2.0000, 0.4766, 0.0000, 0.0000, 0.0000, 1.0000, 100.0000, 1.0000, 0.5100, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 10.0000, 1.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 5.0000, 0.0000, 0.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 17.0000, 0.0000, 0.0000, 7.0000, 20.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 6.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 9.0000, 2.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 8.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 3.0000, 19.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 0.5814, 12.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 64.0000, 3.0000, 0.0000, 1.0000, 0.2500, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.3492, 0.2734, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 12.0000,
1.0000, 0.0000, 0.0000, 5.0000, 0.4286, 0.0000, 0.0000, 0.0000, 0.6905, 0.0000, 0.0000, 0.5398, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.9286, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.3750, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.8175, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.6932, 1.0000, 0.3793, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.5317, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 0.5814, 12.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 64.0000, 3.0000, 0.0000, 1.0000, 0.2500, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.7695, 0.5322, 0.0000, 18.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 3.0000, 12.0000, 5.0000, 0.3730, 0.0000, 0.0000, 0.0000, 0.6984, 0.0000, 0.0000, 0.5398, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 16.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.7422, 1.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.7727, 1.0000, 1.0294698427060212e-07, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.7749, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0294698427060212e-07, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 0.5814, 12.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 2.0000, 78.4860, 3.0000, 0.0000, 1.0000, 0.2500, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 28.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1000, 0.0000, 0.5814, 1.0000, 1.0000, 0.5000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
